#Data tag : 19v3 , Norm tag: None
#run:fill,time,nls,ncms,delivered(/fb),recorded(/fb)
323726:7236,09/29/18 20:49:58,53,53,0.018453247,0.014606471
323727:7236,09/29/18 21:21:14,949,949,0.248504099,0.239956474
323755:7239,09/30/18 12:43:12,709,709,0.221795551,0.213604418
323775:7240,09/30/18 20:33:35,17,17,0.006655351,0.006143253
323778:7240,09/30/18 20:41:26,934,934,0.282906951,0.270935867
323790:7242,10/01/18 08:10:47,802,802,0.254303874,0.243844047
323794:7242,10/01/18 13:29:17,68,68,0.016768359,0.016056603
323841:7245,10/01/18 23:56:54,399,399,0.139598697,0.133298589
323857:7245,10/02/18 02:35:30,357,357,0.098889061,0.095513180
323940:7252,10/03/18 02:47:12,1271,1271,0.348977936,0.334183312
323954:7252,10/03/18 11:06:37,77,77,0.015712808,0.015140930
323980:7253,10/03/18 14:54:19,187,187,0.068535627,0.065246883
323983:7253,10/03/18 16:11:58,184,184,0.059689775,0.056791397
323997:7253,10/03/18 17:30:39,497,497,0.134341187,0.128535357
324021:7256,10/04/18 03:19:57,524,524,0.172137314,0.163530907
324022:7256,10/04/18 06:50:15,554,554,0.131866343,0.127785561
324077:7259,10/04/18 23:49:55,77,77,0.027766813,0.026665482
324201:7264,10/07/18 00:26:17,1279,1279,0.350243127,0.336877423
324202:7264,10/07/18 08:49:38,236,236,0.039740179,0.038885426
324205:7264,10/07/18 10:31:04,159,159,0.023536063,0.022935011
324206:7264,10/07/18 11:38:14,133,133,0.018046575,0.017522834
324207:7264,10/07/18 12:44:24,33,33,0.004195281,0.004054579
324209:7264,10/07/18 13:02:20,142,142,0.016389579,0.016078704
324237:7265,10/07/18 22:24:45,63,63,0.023879167,0.022764849
324245:7266,10/08/18 01:59:05,1581,1581,0.406699282,0.391061282
324293:7270,10/08/18 23:55:38,2178,2178,0.485443520,0.469780867
324315:7271,10/09/18 16:50:47,136,136,0.049712000,0.047402372
324318:7271,10/09/18 17:53:42,328,328,0.103286499,0.098905958
324420:7274,10/11/18 00:26:07,622,622,0.208402303,0.198669354
324729:7308,10/16/18 09:28:04,193,193,0.015342787,0.014796593
324747:7309,10/16/18 13:11:58,916,916,0.265648451,0.254064337
324764:7309,10/16/18 19:54:47,142,142,0.030962188,0.029855649
324765:7309,10/16/18 20:52:50,477,477,0.090279794,0.087487899
324769:7309,10/16/18 23:59:45,327,327,0.047859268,0.046641718
324772:7309,10/17/18 02:48:23,162,162,0.018825455,0.018426508
324785:7310,10/17/18 06:34:19,495,495,0.162597688,0.156390583
324791:7310,10/17/18 10:04:47,1217,1217,0.252929117,0.245007228
324835:7314,10/17/18 23:15:18,138,138,0.050845033,0.044343672
324840:7314,10/18/18 00:41:14,90,90,0.030287131,0.027721689
324841:7314,10/18/18 01:18:35,1343,1343,0.311956913,0.301008029
324846:7314,10/18/18 10:06:07,514,514,0.070549286,0.068452845
324878:7315,10/18/18 16:24:36,1689,1689,0.405062250,0.390881967
324897:7317,10/19/18 07:21:51,36,36,0.013568715,0.012782964
324970:7320,10/19/18 16:52:35,2002,2002,0.431034795,0.415096821
324980:7321,10/20/18 09:20:53,2097,2097,0.471201863,0.452022013
324997:7324,10/21/18 05:08:46,28,28,0.010510976,0.008999755
324998:7324,10/21/18 05:23:14,361,361,0.121186335,0.114235368
324999:7324,10/21/18 07:47:04,14,14,0.004195108,0.003883479
325000:7324,10/21/18 08:03:55,370,370,0.097953452,0.094412463
325001:7324,10/21/18 10:29:40,592,592,0.123406774,0.119138042
325022:7328,10/21/18 23:19:59,287,287,0.060036823,0.058062961
325057:7331,10/22/18 15:01:34,203,203,0.073647755,0.070260933
325099:7333,10/22/18 22:31:41,282,282,0.102657482,0.098073372
325100:7333,10/23/18 00:24:31,252,252,0.078345682,0.074467205
325101:7333,10/23/18 02:07:46,479,479,0.121990742,0.117530194
325110:7333,10/23/18 05:50:07,12,12,0.002543031,0.002428554
325117:7333,10/23/18 07:39:08,530,530,0.087808871,0.085048306
325159:7334,10/23/18 14:48:30,186,186,0.059974727,0.056436989
325168:7334,10/23/18 16:09:33,18,18,0.005526891,0.004288854
325169:7334,10/23/18 16:19:28,23,23,0.006960291,0.005577620
325170:7334,10/23/18 16:31:17,1203,1203,0.272475703,0.263142486
325172:7334,10/24/18 00:23:24,471,471,0.069601940,0.067495487
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/fb),totrecorded(/fb)
#94,222,108784,108784,27.149957389,26.151607868
#Check JSON:
#(run,ls) in json but not in results: []
